go,symbol
GO:0000302,CASP1
GO:0019048,CASP1
GO:0050832,CASP1
GO:0000302,NLRP3
GO:0019048,NLRP3
GO:0032741,NLRP3
GO:0043331,NLRP3
GO:0050729,NLRP3
GO:0050832,NLRP3
GO:0000302,PYCARD
GO:0019048,PYCARD
GO:0006914,TRAPPC1
GO:0006915,TRAPPC1
GO:0034976,TRAPPC1
GO:0006914,TRAPPC11
GO:0006915,TRAPPC11
GO:0034976,TRAPPC11
GO:0006914,TRAPPC12
GO:0006915,TRAPPC12
GO:0034976,TRAPPC12
GO:0006914,TRAPPC13
GO:0006915,TRAPPC13
GO:0034976,TRAPPC13
GO:0006914,TRAPPC2
GO:0006915,TRAPPC2
GO:0034976,TRAPPC2
GO:0006914,TRAPPC2L
GO:0006915,TRAPPC2L
GO:0034976,TRAPPC2L
GO:0006914,TRAPPC3
GO:0006915,TRAPPC3
GO:0034976,TRAPPC3
GO:0006914,TRAPPC4
GO:0006915,TRAPPC4
GO:0034976,TRAPPC4
GO:0006914,TRAPPC5
GO:0006915,TRAPPC5
GO:0034976,TRAPPC5
GO:0006914,TRAPPC6A
GO:0006915,TRAPPC6A
GO:0034976,TRAPPC6A
GO:0006914,TRAPPC6B
GO:0006915,TRAPPC6B
GO:0034976,TRAPPC6B
GO:0006914,TRAPPC8
GO:0006915,TRAPPC8
GO:0034976,TRAPPC8
GO:0038124,CD36
GO:0042498,CD36
GO:0042742,CD36
GO:0045893,CD36
GO:0070391,CD36
GO:0070891,CD36
GO:0071724,CD36
GO:0038124,TLR2
GO:0042498,TLR2
GO:0045893,TLR2
GO:0070391,TLR2
GO:0070891,TLR2
GO:0071724,TLR2
GO:0038124,TLR6
GO:0042498,TLR6
GO:0042742,TLR6
GO:0045893,TLR6
GO:0070391,TLR6
GO:0070891,TLR6
GO:0071724,TLR6
GO:0032494,TLR2
GO:0035355,TLR2
GO:0042834,TLR2
GO:0032494,TLR6
GO:0035355,TLR6
GO:0042834,TLR6
GO:0006914,C17ORF75
GO:0009407,C17ORF75
GO:0006914,WDR11
GO:0009407,WDR11
GO:0001530,CD180
GO:0002221,CD180
GO:0032496,CD180
GO:0034121,CD180
GO:0034135,CD180
GO:0034143,CD180
GO:0042742,CD180
GO:0045087,CD180
GO:0001530,LY86
GO:0002221,LY86
GO:0032496,LY86
GO:0034121,LY86
GO:0034135,LY86
GO:0034143,LY86
GO:0042742,LY86
GO:0045087,LY86
GO:0001530,CD180
GO:0002221,CD180
GO:0032496,CD180
GO:0034121,CD180
GO:0034135,CD180
GO:0034143,CD180
GO:0042742,CD180
GO:0045087,CD180
GO:0001530,LY86
GO:0002221,LY86
GO:0032496,LY86
GO:0034121,LY86
GO:0034135,LY86
GO:0034143,LY86
GO:0042742,LY86
GO:0045087,LY86
GO:0006952,TICAM1
GO:0034138,TICAM1
GO:0043331,TICAM1
GO:0002756,TLR3
GO:0006952,TLR3
GO:0032481,TLR3
GO:0032728,TLR3
GO:0006955,IRAK2
GO:0019221,IRAK2
GO:0050727,IRAK2
GO:0070498,IRAK2
GO:0010629,LAS1L
GO:0005634,MDN1
GO:0006364,MDN1
GO:0010629,MDN1
GO:0005634,NOL9
GO:0010629,NOL9
GO:0010629,PELP1
GO:0010629,SENP3
GO:0010629,TEX10
GO:0005634,WDR18
GO:0010629,WDR18
GO:0002756,TIRAP
GO:0006954,TIRAP
GO:0032496,TIRAP
GO:0034134,TIRAP
GO:0002756,TRAF6
GO:0006954,TRAF6
GO:0032496,TRAF6
GO:0034134,TRAF6
GO:0034142,TRAF6
GO:0002221,RAB11A
GO:0002224,RAB11A
GO:0002756,RAB11A
GO:0032481,RAB11A
GO:0032728,RAB11A
GO:0034142,RAB11A
GO:0035669,RAB11A
GO:0042742,RAB11A
GO:0045087,RAB11A
GO:0050766,RAB11A
GO:0002221,RAB11FIP2
GO:0002224,RAB11FIP2
GO:0002756,RAB11FIP2
GO:0032481,RAB11FIP2
GO:0032728,RAB11FIP2
GO:0034142,RAB11FIP2
GO:0035669,RAB11FIP2
GO:0042742,RAB11FIP2
GO:0045087,RAB11FIP2
GO:0050766,RAB11FIP2
GO:0050766,TICAM1
GO:0050766,TICAM2
GO:0034127,RAB11A
GO:0034143,RAB11A
GO:0060627,RAB11A
GO:2001135,RAB11A
GO:0002221,RAB11FIP1
GO:0016192,RAB11FIP1
GO:0032481,RAB11FIP1
GO:0032728,RAB11FIP1
GO:0034127,RAB11FIP1
GO:0034143,RAB11FIP1
GO:0042742,RAB11FIP1
GO:0045087,RAB11FIP1
GO:0060627,RAB11FIP1
GO:2001135,RAB11FIP1
GO:0002221,SLAMF1
GO:0016192,SLAMF1
GO:0032481,SLAMF1
GO:0032728,SLAMF1
GO:0034127,SLAMF1
GO:0034143,SLAMF1
GO:0042742,SLAMF1
GO:0045087,SLAMF1
GO:0060627,SLAMF1
GO:2001135,SLAMF1
GO:0007265,CD44
GO:0016049,CD44
GO:0016477,CD44
GO:0007265,ERBB2
GO:0016049,ERBB2
GO:0016477,ERBB2
GO:0016049,GRB2
GO:0016477,GRB2
GO:0007265,VAV2
GO:0016049,VAV2
GO:0016477,VAV2
GO:0034127,RAB11FIP2
GO:0034143,RAB11FIP2
GO:0060627,RAB11FIP2
GO:2001135,RAB11FIP2
GO:0002221,RAB11FIP5
GO:0016192,RAB11FIP5
GO:0032481,RAB11FIP5
GO:0032728,RAB11FIP5
GO:0034127,RAB11FIP5
GO:0034143,RAB11FIP5
GO:0042742,RAB11FIP5
GO:0045087,RAB11FIP5
GO:0060627,RAB11FIP5
GO:2001135,RAB11FIP5
GO:0002221,BECN1
GO:0032930,BECN1
GO:0042742,BECN1
GO:0045087,BECN1
GO:0050766,BECN1
GO:0051897,BECN1
GO:0090382,BECN1
GO:0002221,PIK3C3
GO:0032930,PIK3C3
GO:0042742,PIK3C3
GO:0045087,PIK3C3
GO:0050766,PIK3C3
GO:0051897,PIK3C3
GO:0090382,PIK3C3
GO:0002221,PIK3R4
GO:0032930,PIK3R4
GO:0042742,PIK3R4
GO:0045087,PIK3R4
GO:0050766,PIK3R4
GO:0051897,PIK3R4
GO:0090382,PIK3R4
GO:0032930,SLAMF1
GO:0050766,SLAMF1
GO:0051897,SLAMF1
GO:0090382,SLAMF1
GO:0002221,BECN1
GO:0032930,BECN1
GO:0042742,BECN1
GO:0045087,BECN1
GO:0050766,BECN1
GO:0051897,BECN1
GO:0090382,BECN1
GO:0002221,PIK3C3
GO:0032930,PIK3C3
GO:0042742,PIK3C3
GO:0045087,PIK3C3
GO:0050766,PIK3C3
GO:0051897,PIK3C3
GO:0090382,PIK3C3
GO:0002221,PIK3R4
GO:0032930,PIK3R4
GO:0042742,PIK3R4
GO:0045087,PIK3R4
GO:0050766,PIK3R4
GO:0051897,PIK3R4
GO:0090382,PIK3R4
GO:0002221,SLAMF1
GO:0032930,SLAMF1
GO:0042742,SLAMF1
GO:0045087,SLAMF1
GO:0050766,SLAMF1
GO:0051897,SLAMF1
GO:0090382,SLAMF1
GO:0002221,UVRAG
GO:0032930,UVRAG
GO:0042742,UVRAG
GO:0045087,UVRAG
GO:0050766,UVRAG
GO:0051897,UVRAG
GO:0090382,UVRAG
GO:0002221,DDX1
GO:0002756,DDX1
GO:0005737,DDX1
GO:0032481,DDX1
GO:0035666,DDX1
GO:0043331,DDX1
GO:0045087,DDX1
GO:0051092,DDX1
GO:0051607,DDX1
GO:0002221,DDX21
GO:0002756,DDX21
GO:0005737,DDX21
GO:0032481,DDX21
GO:0035666,DDX21
GO:0043331,DDX21
GO:0045087,DDX21
GO:0051092,DDX21
GO:0051607,DDX21
GO:0002221,DHX36
GO:0002756,DHX36
GO:0005737,DHX36
GO:0032481,DHX36
GO:0035666,DHX36
GO:0043331,DHX36
GO:0045087,DHX36
GO:0051092,DHX36
GO:0051607,DHX36
GO:0002221,TICAM1
GO:0002756,TICAM1
GO:0005737,TICAM1
GO:0032481,TICAM1
GO:0035666,TICAM1
GO:0043331,TICAM1
GO:0045087,TICAM1
GO:0051092,TICAM1
GO:0051607,TICAM1
GO:0099022,TRAPPC1
GO:0099022,TRAPPC10
GO:0099022,TRAPPC2
GO:0099022,TRAPPC2L
GO:0099022,TRAPPC3
GO:0099022,TRAPPC5
GO:0099022,TRAPPC6A
GO:0099022,TRAPPC6B
GO:0099022,TRAPPC9
GO:0002221,TICAM2
GO:0002224,TICAM2
GO:0002756,TICAM2
GO:0009893,TICAM2
GO:0042742,TICAM2
GO:0045087,TICAM2
GO:0045893,TICAM2
GO:0097009,TICAM2
GO:0002221,TLR2
GO:0002224,TLR2
GO:0002756,TLR2
GO:0009893,TLR2
GO:0042742,TLR2
GO:0045087,TLR2
GO:0045893,TLR2
GO:0097009,TLR2
GO:0002224,TLR4
GO:0002756,TLR4
GO:0009893,TLR4
GO:0042742,TLR4
GO:0045893,TLR4
GO:0097009,TLR4
GO:0002224,BECN1
GO:0002755,BECN1
GO:0006952,BECN1
GO:0010508,BECN1
GO:0032496,BECN1
GO:0034142,BECN1
GO:0002221,MYD88
GO:0002224,MYD88
GO:0002755,MYD88
GO:0006952,MYD88
GO:0010508,MYD88
GO:0032496,MYD88
GO:0034142,MYD88
GO:0045087,MYD88
GO:0002224,TICAM1
GO:0002755,TICAM1
GO:0006952,TICAM1
GO:0010508,TICAM1
GO:0032496,TICAM1
GO:0034142,TICAM1
GO:0004672,CDC37
GO:0048240,CDC37
GO:0004672,HSP90AA1
GO:0048240,HSP90AA1
GO:0004672,MAPK1
GO:0048240,MAPK1
GO:0004672,MAPK11
GO:0048240,MAPK11
GO:0004672,MAPK3
GO:0048240,MAPK3
GO:0015125,ABCB11
GO:0015432,ABCB11
GO:0015721,ABCB11
GO:0015125,CHMP5
GO:0015432,CHMP5
GO:0015721,CHMP5
GO:0046579,PTPN6
GO:0060218,PTPN6
GO:0046579,VAV1
GO:0060218,VAV1
GO:0046579,PTPN6
GO:0060218,PTPN6
GO:0046579,VAV1
GO:0060218,VAV1
GO:0045931,GRB2
GO:0045931,PTPN6
GO:0045931,SOS1
GO:0006351,NACC1
GO:0006351,ZBTB17
GO:0005856,GRB2
GO:0007166,GRB2
GO:0005856,MED28
GO:0007166,MED28
GO:0005856,NF2
GO:0007166,NF2
GO:0005794,GOLGA7
GO:0016746,GOLGA7
GO:0018345,GOLGA7
GO:0005794,ZDHHC9
GO:0016746,ZDHHC9
GO:0018345,ZDHHC9
GO:0005886,GOLGA7
GO:0043543,GOLGA7
GO:0005886,ZDHHC5
GO:0016746,ZDHHC5
GO:0043543,ZDHHC5
GO:0002159,GOLGA7B
GO:0005886,GOLGA7B
GO:0007155,GOLGA7B
GO:0016409,GOLGA7B
GO:0018345,GOLGA7B
GO:0002159,ZDHHC5
GO:0007155,ZDHHC5
GO:0016409,ZDHHC5
GO:0018345,ZDHHC5
GO:0002159,ZDHHC5
GO:0005886,ZDHHC5
GO:0007155,ZDHHC5
GO:0016409,ZDHHC5
GO:0018345,ZDHHC5
GO:0050852,GRB2
GO:0050852,PLCG1
GO:0050852,SOS1
GO:0050852,ZAP70
GO:0001819,MYD88
GO:0032496,MYD88
GO:0032653,MYD88
GO:0032655,MYD88
GO:0042742,MYD88
GO:0001819,SYK
GO:0002221,SYK
GO:0002224,SYK
GO:0002755,SYK
GO:0032496,SYK
GO:0032653,SYK
GO:0032655,SYK
GO:0034142,SYK
GO:0042742,SYK
GO:0045087,SYK
GO:0051092,SYK
GO:0001819,TLR4
GO:0032653,TLR4
GO:0032655,TLR4
GO:0001819,IRAK1
GO:0002221,IRAK1
GO:0002224,IRAK1
GO:0002755,IRAK1
GO:0032496,IRAK1
GO:0032653,IRAK1
GO:0032655,IRAK1
GO:0034142,IRAK1
GO:0042742,IRAK1
GO:0016192,KALRN
GO:0055037,KALRN
GO:0055037,TRAPPC10
GO:0055037,TRAPPC9
GO:1905146,ATG2B
GO:1905146,TRAPPC11
GO:1905146,WDR45
GO:0016042,COPG1
GO:0055088,COPG1
GO:0016042,RAB18
GO:0055088,RAB18
GO:0016042,TRAPPC10
GO:0055088,TRAPPC10
GO:0016042,TRAPPC2
GO:0055088,TRAPPC2
GO:0016042,TRAPPC3
GO:0055088,TRAPPC3
GO:0016042,TRAPPC6B
GO:0055088,TRAPPC6B
GO:0016042,TRAPPC9
GO:0055088,TRAPPC9
GO:0005741,TIMM23
GO:0005743,TOMM40
GO:0005634,NUP50
GO:0006606,NUP50
GO:0005634,KPNA4
GO:0005737,KPNA4
GO:0006606,KPNA4
GO:0005737,KPNA3
GO:0006606,KPNA3
GO:0005737,KPNA1
GO:0006606,KPNA1
GO:0005634,KPNA6
GO:0005737,KPNA6
GO:0006606,KPNA6
GO:0006611,KPNA4
GO:0006611,KPNA3
GO:0006611,KPNA1
GO:0006611,KPNA6
GO:0005635,AAAS
GO:0051169,AAAS
GO:0005635,AHCTF1
GO:0051169,AHCTF1
GO:0005635,GLE1
GO:0051169,GLE1
GO:0005635,NDC1
GO:0051169,NDC1
GO:0005635,NUP107
GO:0005635,NUP133
GO:0005635,NUP153
GO:0051169,NUP153
GO:0005635,NUP155
GO:0051169,NUP155
GO:0005635,NUP160
GO:0005635,NUP188
GO:0051169,NUP188
GO:0005635,NUP205
GO:0051169,NUP205
GO:0005635,NUP210
GO:0051169,NUP210
GO:0005635,NUP214
GO:0051169,NUP214
GO:0005635,NUP35
GO:0051169,NUP35
GO:0005635,NUP37
GO:0005635,NUP42
GO:0051169,NUP42
GO:0005635,NUP43
GO:0005635,NUP50
GO:0051169,NUP50
GO:0005635,NUP54
GO:0051169,NUP54
GO:0005635,NUP58
GO:0051169,NUP58
GO:0005635,NUP62
GO:0051169,NUP62
GO:0005635,NUP85
GO:0005635,NUP88
GO:0051169,NUP88
GO:0005635,NUP93
GO:0051169,NUP93
GO:0005635,NUP98
GO:0005635,POM121
GO:0051169,POM121
GO:0005635,RAE1
GO:0051169,RAE1
GO:0005635,RANBP2
GO:0051169,RANBP2
GO:0005635,SEC13
GO:0005635,SEH1L
GO:0005635,TPR
GO:0051169,TPR
GO:0002224,CASP8
GO:0034138,CASP8
GO:0002221,CFLAR
GO:0002224,CFLAR
GO:0034138,CFLAR
GO:0042981,CFLAR
GO:0045087,CFLAR
GO:0051607,CFLAR
GO:0002224,FADD
GO:0034138,FADD
GO:0002224,RIPK1
GO:0034138,RIPK1
GO:0042981,TICAM1
GO:0051607,TICAM1
GO:0042981,TLR3
GO:0051607,TLR3
GO:0002221,CASP10
GO:0002224,CASP10
GO:0006952,CASP10
GO:0034138,CASP10
GO:0043065,CASP10
GO:0043331,CASP10
GO:0045087,CASP10
GO:0006952,CASP8
GO:0043331,CASP8
GO:0006952,CFLAR
GO:0043065,CFLAR
GO:0043331,CFLAR
GO:0006952,FADD
GO:0043065,FADD
GO:0006952,RIPK1
GO:0043065,RIPK1
GO:0043065,TICAM1
GO:0043065,TLR3
GO:0006915,TICAM1
GO:0006915,TLR3
GO:0034982,PMPCA
GO:0034982,PMPCB
GO:0043331,IKBKG
GO:0002221,TRAF2
GO:0032481,TRAF2
GO:0039529,TRAF2
GO:0043331,TRAF2
GO:0005249,HCN2
GO:0008076,HCN2
GO:0005249,HCN4
GO:0008076,HCN4
GO:0005248,HCN1
GO:0005249,HCN1
GO:0005248,HCN3
GO:0005249,HCN3
GO:0005248,HCN4
GO:0008076,HCN3
GO:0032420,MYO15A
GO:0032426,MYO15A
GO:0060088,MYO15A
GO:0060122,MYO15A
GO:0032420,MYO7A
GO:0032426,MYO7A
GO:0060122,MYO7A
GO:0032420,LRRC4C
GO:0032426,LRRC4C
GO:0000423,PRKN
GO:0005741,PRKN
GO:0000423,TOMM40
GO:0000423,TOMM70
GO:0002221,TRIM31
GO:0019048,TRIM31
GO:0032481,TRIM31
GO:0039529,TRIM31
GO:0045087,TRIM31
GO:0051607,TRIM31
GO:0005739,MAVS
GO:0032481,PPP6C
GO:0039529,PPP6C
GO:0043331,PPP6C
GO:0051607,PPP6C
GO:0005739,RIGI
GO:0032481,TRIM14
GO:0039529,TRIM14
GO:0043331,TRIM14
GO:0051607,TRIM14
GO:0032481,WRNIP1
GO:0039529,WRNIP1
GO:0043331,WRNIP1
GO:0051607,WRNIP1
GO:0007601,GUCA1A
GO:1903546,GUCA1A
GO:1903546,GUCY2D
GO:1903546,RD3
GO:0006955,RIPK1
GO:0019048,RIPK1
GO:0032088,RIPK1
GO:0060544,RIPK1
GO:0006955,RIPK3
GO:0019048,RIPK3
GO:0032088,RIPK3
GO:0034612,RIPK3
GO:0060544,RIPK3
GO:0034612,CASP8
GO:0097300,CASP8
GO:0034612,FADD
GO:0097300,FADD
GO:0043408,HRAS
GO:0007265,PPP1CC
GO:0043408,PPP1CC
GO:0007265,SHOC2
GO:0007265,KRAS
GO:0043408,KRAS
GO:0007265,MRAS
GO:0007265,NRAS
GO:0043408,NRAS
GO:0002756,RIPK1
GO:0035666,RIPK1
GO:0035666,TICAM1
GO:0051092,TICAM1
GO:0035666,TLR3
GO:0002221,OPTN
GO:0032496,OPTN
GO:0032728,OPTN
GO:0034121,OPTN
GO:0039535,OPTN
GO:0042742,OPTN
GO:0043331,OPTN
GO:0045087,OPTN
GO:0051607,OPTN
GO:0032728,TBK1
GO:0034121,TBK1
GO:0039535,TBK1
GO:0042742,TBK1
GO:0043331,TBK1
GO:0002221,OPTN
GO:0032496,OPTN
GO:0032728,OPTN
GO:0042742,OPTN
GO:0043331,OPTN
GO:0045087,OPTN
GO:0051607,OPTN
GO:0032728,TBK1
GO:0002537,TLR4
GO:0002221,TLR5
GO:0002224,TLR5
GO:0002537,TLR5
GO:0032728,TLR5
GO:0042742,TLR5
GO:0045087,TLR5
GO:0045893,ALYREF
GO:0005634,MYCN
GO:0045893,MYCN
GO:0045892,MYCN
GO:0002221,DOCK8
GO:0002224,DOCK8
GO:0002755,DOCK8
GO:0034162,DOCK8
GO:0045087,DOCK8
GO:0050871,DOCK8
GO:0034162,MYD88
GO:0050871,MYD88
GO:0002221,PTK2B
GO:0002224,PTK2B
GO:0002755,PTK2B
GO:0034162,PTK2B
GO:0045087,PTK2B
GO:0050871,PTK2B
GO:0031966,IKBKE
GO:0031966,MAVS
GO:0001917,MAP1B
GO:0007601,MAP1B
GO:0001917,TULP1
GO:0007601,TULP1
GO:0001917,KIF3A
GO:0007601,KIF3A
GO:0007601,CTBP2
GO:0019048,TRAF6
GO:0039529,TRAF6
GO:0001819,ECSIT
GO:0002221,ECSIT
GO:0002224,ECSIT
GO:0032496,ECSIT
GO:0034142,ECSIT
GO:0045087,ECSIT
GO:0051092,ECSIT
GO:0001819,MAP3K7
GO:0032496,MAP3K7
GO:0034142,MAP3K7
GO:0001819,TRAF6
GO:0019048,DDX3X
GO:0032728,DDX3X
GO:0039535,DDX3X
GO:0032728,IKBKE
GO:0039535,IKBKE
GO:0015031,TIMM17B
GO:0002221,IFNAR1
GO:0009615,IFNAR1
GO:0019048,IFNAR1
GO:0060338,IFNAR1
GO:0002221,IFNAR2
GO:0009615,IFNAR2
GO:0019048,IFNAR2
GO:0060338,IFNAR2
GO:0002221,RACK1
GO:0009615,RACK1
GO:0019048,RACK1
GO:0019221,RACK1
GO:0045087,RACK1
GO:0046425,RACK1
GO:0051607,RACK1
GO:0060338,RACK1
GO:0002221,STAT1
GO:0009615,STAT1
GO:0019221,STAT1
GO:0046425,STAT1
GO:0060338,STAT1
GO:0002224,AZI2
GO:0032496,AZI2
GO:0032608,AZI2
GO:0034142,AZI2
GO:0034612,AZI2
GO:0051092,AZI2
GO:0002224,TBK1
GO:0032608,TBK1
GO:0034142,TBK1
GO:0050727,TNFRSF1B
GO:0033209,TRAF3
GO:0050727,TRAF3
GO:0005267,KCNQ1
GO:0002221,AZI2
GO:0009615,AZI2
GO:0009617,AZI2
GO:0032481,AZI2
GO:0039529,AZI2
GO:0045087,AZI2
GO:0051607,AZI2
GO:0002221,DDX3X
GO:0009615,DDX3X
GO:0009617,DDX3X
GO:0032481,DDX3X
GO:0039529,DDX3X
GO:0045087,DDX3X
GO:0051607,DDX3X
GO:0009615,TANK
GO:0009617,TANK
GO:0039529,TANK
GO:0009615,TBK1
GO:0009617,TBK1
GO:0039529,TBK1
GO:0002221,TBKBP1
GO:0009615,TBKBP1
GO:0009617,TBKBP1
GO:0032481,TBKBP1
GO:0039529,TBKBP1
GO:0045087,TBKBP1
GO:0051607,TBKBP1
GO:0002221,HSP90AA1
GO:0002224,HSP90AA1
GO:0009615,HSP90AA1
GO:0032481,HSP90AA1
GO:0045087,HSP90AA1
GO:0051607,HSP90AA1
GO:0002224,IRF3
GO:0009615,IRF3
GO:0005741,BAX
GO:0016032,BAX
GO:0140374,BAX
GO:0005741,HSP90AA1
GO:0016032,HSP90AA1
GO:0140374,HSP90AA1
GO:0005741,IRF3
GO:0006915,IRF3
GO:0016032,IRF3
GO:0140374,IRF3
GO:0006915,TOMM70
GO:0016032,TOMM70
GO:0140374,TOMM70
GO:0045087,BAX
GO:0032728,HSP90AA1
GO:0039535,HSP90AA1
GO:0039535,RIGI
GO:0019048,IRAK2
GO:0034143,IRAK2
GO:0051607,IRAK2
GO:0002221,MAL
GO:0019048,MAL
GO:0034143,MAL
GO:0045087,MAL
GO:0051092,MAL
GO:0051607,MAL
GO:0005741,MAVS
GO:0006915,MAVS
GO:0016032,MAVS
GO:0140374,MAVS
GO:0005741,TBK1
GO:0006915,TBK1
GO:0016032,TBK1
GO:0140374,TBK1
GO:0006457,PIH1D1
GO:0009615,PIH1D1
GO:0019048,PIH1D1
GO:0045069,PIH1D1
GO:0065003,PIH1D1
GO:0097255,PIH1D1
GO:0006457,RPAP3
GO:0009615,RPAP3
GO:0019048,RPAP3
GO:0045069,RPAP3
GO:0065003,RPAP3
GO:0097255,RPAP3
GO:0006457,RUVBL1
GO:0009615,RUVBL1
GO:0019048,RUVBL1
GO:0045069,RUVBL1
GO:0065003,RUVBL1
GO:0097255,RUVBL1
GO:0006457,RUVBL2
GO:0009615,RUVBL2
GO:0019048,RUVBL2
GO:0045069,RUVBL2
GO:0065003,RUVBL2
GO:0097255,RUVBL2
GO:0072657,EFNB1
GO:0072657,TUBB4B
GO:0019048,HSP90AA1
GO:0002221,TOMM70
GO:0019048,TOMM70
GO:0032481,TOMM70
GO:0045087,TOMM70
GO:0051607,TOMM70
GO:0005741,CHUK
GO:0016032,CHUK
GO:0140374,CHUK
GO:0005741,IKBKB
GO:0016032,IKBKB
GO:0140374,IKBKB
GO:0005737,PEX19
GO:0005778,PEX19
GO:0036105,PEX19
GO:0005737,PEX3
GO:0005778,PEX3
GO:0036105,PEX3
GO:0030520,CTNNB1
GO:0032355,CTNNB1
GO:0032870,CTNNB1
GO:0071392,CTNNB1
GO:0030520,ESR1
GO:0071392,ESR1
GO:0030520,GSK3B
GO:0032355,GSK3B
GO:0032870,GSK3B
GO:0071392,GSK3B
GO:0008013,CTNNB1
GO:0036312,CTNNB1
GO:0048156,CTNNB1
GO:0008013,GSK3B
GO:0036312,GSK3B
GO:0048156,GSK3B
GO:0008013,MAPT
GO:0030520,MAPT
GO:0036312,MAPT
GO:0048156,MAPT
GO:0008013,PIK3R1
GO:0030520,PIK3R1
GO:0036312,PIK3R1
GO:0048156,PIK3R1
GO:0071514,PRKAR1B
GO:0071514,ZFP57
GO:0071514,MSH2
GO:0071514,MSH6
GO:0030488,FTO
GO:0035552,FTO
GO:0030488,TRMT10A
GO:0035552,TRMT10A
GO:0006851,UCP2
GO:0034755,HEPH
GO:0034755,SLC40A1
GO:0005634,ZBTB17
GO:0005634,AURKA
GO:0006626,AURKA
GO:0006626,MYCN
GO:0006355,MYCN
GO:0005764,MAP2K1
GO:0012501,MAP2K1
GO:0005764,WWOX
GO:0012501,WWOX
GO:0005634,HYAL2
GO:0008219,HYAL2
GO:0008219,WWOX
NA,HYAL2
NA,SMAD3
NA,WWOX
GO:0045893,HYAL2
GO:0008219,SMAD4
GO:0045893,WWOX
NA,SMAD4
GO:0006915,NFKB1
GO:0006915,RELA
GO:0005634,UXT
GO:0006355,UXT
GO:0006915,UXT
GO:0005634,BCLAF1
GO:0006355,BCLAF1
GO:0044030,BCLAF1
GO:0005634,TET2
GO:0006355,TET2
GO:0044030,TET2
GO:0060047,TNNC1
GO:0060047,TNNI3
GO:0060047,TNNT2
GO:0008016,TNNC1
GO:0008016,TNNI3
GO:0008016,TNNT2
GO:0002090,APP
GO:0001540,EGFBP2
GO:0002090,EGFBP2
GO:0006954,CRLF2
GO:0007259,CRLF2
GO:0006954,IL7R
GO:0007259,IL7R
GO:0006954,TSLP
GO:0007259,TSLP
GO:0006897,CLEC4M
GO:0006897,VWF
GO:0007596,F8
GO:1900046,F8
GO:0007596,VWF
GO:1900046,VWF
GO:0015031,SNX4
GO:0031623,SNX2
GO:0033210,SNX2
GO:0006886,SNX4
GO:0031623,SNX4
GO:0033210,SNX4
GO:1990460,SNX4
GO:0005158,SNX4
GO:0007173,SNX2
GO:0005154,SNX4
GO:0007173,SNX4
GO:0005017,SNX2
GO:0005161,SNX2
GO:0005017,SNX4
GO:0005161,SNX4
GO:0005052,PEX5
GO:0005053,PEX5
GO:0016558,PEX5
GO:0062137,PEX5
GO:0005052,PEX7
GO:0005053,PEX7
GO:0016558,PEX7
GO:0062137,PEX7
GO:0016558,PEX12
GO:0071535,PEX12
GO:0071535,PEX5
GO:0016558,PEX10
GO:0071535,PEX10
GO:0005778,PEX14
GO:0062137,PEX14
GO:0005778,PEX5
GO:0062137,PEX5
GO:0005778,PEX12
GO:0005778,PEX2
GO:0006355,NOD2
GO:0006355,YBX1
GO:0045089,YBX1
GO:0061077,RAB5IF
GO:0061077,TMCO1
GO:0003990,ACHE
GO:0005886,ACHE
GO:0051262,ACHE
GO:0003990,PRIMA1
GO:0005886,PRIMA1
GO:0051262,PRIMA1
GO:0004104,BCHE
GO:0005126,BCHE
GO:0005886,BCHE
GO:0051262,BCHE
GO:0004104,PRIMA1
GO:0005126,PRIMA1
GO:0003990,COLQ
GO:0051262,COLQ
GO:0045089,NOD2
GO:0045089,RIPK2
GO:0042803,ACHE
GO:0005634,KEAP1
GO:0006979,KEAP1
GO:0045089,KEAP1
GO:0005634,SQSTM1
GO:0006979,SQSTM1
GO:0045089,SQSTM1
GO:0006954,KEAP1
GO:0045088,KEAP1
GO:0006954,SQSTM1
GO:0045088,SQSTM1
GO:0001540,ACHE
GO:0003990,ACHE
GO:0003990,APP
GO:0035249,ACHE
GO:0060076,ACHE
GO:0003990,NRXN1
GO:0035249,NRXN1
GO:0060076,NRXN1
GO:0035249,ACHE
GO:0060076,ACHE
GO:0003990,NRXN1
GO:0035249,NRXN1
GO:0060076,NRXN1
GO:0004104,APOA1
GO:0004104,BCHE
GO:0004104,APOB
GO:0004104,CLU
GO:0004104,KRT1
GO:0004104,KRT10
GO:0004104,ALB
GO:0004104,KRT9
GO:0004104,KRT2
GO:0004104,KRT14
GO:0004104,AHSG
GO:0004104,KRT6B
GO:0004104,TF
GO:0004104,KRT6A
GO:0004104,KRT5
GO:0004104,C1S
GO:0004104,KRT16
GO:0004104,
GO:0004104,VTN
GO:0004104,HBB
GO:0004104,THBS1
GO:0006355,PTGES3
GO:0004104,IGHM
GO:0004104,LGALS3BP
GO:0004104,A2M
GO:0004104,HPR
GO:0004104,HP
GO:0051262,BCHE
GO:0051262,ACHE
GO:0006355,AHR
GO:0016567,KDM6A
GO:0032436,KDM6A
GO:0016567,RNF114
GO:0032436,RNF114
GO:0005604,COLQ
GO:0031594,COLQ
GO:0005604,HSPG2
GO:0031594,HSPG2
GO:0005604,MUSK
GO:0031594,MUSK
GO:0051259,ACHE
GO:0003990,COLQ
GO:0051259,COLQ
GO:0051262,COLQ
GO:0042803,ACHE
GO:0000502,PSMA1
